Operator Clock Number,Heat Number,Sequence Number,LEW Grade Index,USS Grade ,Treatment Start Date,Treatment Start Time,Total Cycle Time,Hot Metal Weight,HM WGT TONS,Hot Metal Start Temp,Hot Metal Silicon,Start Sulfur,Aim Sulfur,Actual Aim Sulfur,Final Sulfur,0,Ordered Mg,Actual Mg,MG Kg/T,$ mag ,Ordered Lime,Actual Lime,lime Kg/T,$ Lime ,TOTAL $,$ / TON,$/T/P,kg/t/p,,Injection Cycle Time,RATIO,Reshot Final Sulfur,Reshot Ordered Mg,Reshot Actual Mg,Reshot Ordered Lime,Reshot Actual Lime,Reshot Cycle Time,"System ""A"" Usage","System ""B"" Usage","Lance ""A"" Used","Lance ""A"" ID","Lance ""A"" Minutes","Lance ""B"" Used","Lance ""B"" ID","Lance ""B"" Minutes",Skim Weight,SKIM %,Ladle (LD) Analysis Sulfur,RHOB (R) Sulfur,LTS (L) Sulfur,Caster Final (F20) Sulfur,,,,,mag price,lime price
2355000000,801493,25,DS0001N,AM08,19/02/2009,16:40:46,00:20:49,212900,213,1373,0.688,0.023,0.004,0.004,0.003,0,106,106,0.4979,$528.7598,286,291,1.367,$96.7575,$625.5173,$2.9381,$0.1469,,,00:04:34,2.75,,,,,,00:00:00,1,1,1,41,07:52:00,1,36,22:49:00,3140,1.47%,0.0077,0.0079,,0.0078,,,,,,
2355000000,801536,64,DS1721A,SK17,23/02/2009,20:17:28,00:36:45,221800,222,1351,0.778,0.039,0.01,0.004,0.003,0,146,145,0.6537,$723.3035,394,375,1.691,$124.6875,$847.9910,$3.8232,$0.1062,,,00:07:24,2.59,,,,,,00:00:00,1,1,1,41,16:56:00,1,27,03:06:00,4300,1.94%,0.0062,,0.0067,0.0061,,,,,,
2355000000,801538,66,DS1721A,SK17,23/02/2009,21:45:33,00:27:12,210700,211,1353,0.782,0.03,0.01,0.004,0.003,0,119,119,0.5648,$593.6077,321,326,1.547,$108.3950,$702.0027,$3.3318,$0.1234,,,00:05:36,2.74,,,,,,00:00:00,1,1,1,41,17:07:00,1,27,03:17:00,5170,2.45%,0.0056,,0.0058,0.0055,,,,,,
2355000000,756612,90,DS0508E,KL22,23/02/2009,23:20:05,00:21:15,206000,206,1377,0.797,0.029,0.004,0.004,0.005,0,114,113,0.5485,$563.6779,308,311,1.51,$103.4075,$667.0854,$3.2383,$0.1349,,,00:05:22,2.75,,,,,,00:00:00,1,1,1,41,17:18:00,1,27,03:29:00,3590,1.74%,0.0055,,0.0065,0.0066,,,,,,
2355000000,756614,92,DS0508E,KL22,24/02/2009,00:47:37,00:26:22,205400,205,1351,0.765,0.04,0.004,0.004,0.003,0,137,135,0.6573,$673.4205,370,373,1.816,$124.0225,$797.4430,$3.8824,$0.1049,,,00:06:10,2.76,,,,,,00:00:00,1,1,1,41,17:30:00,1,27,03:40:00,4400,2.14%,0.0063,,0.007,0.0073,,,,,,
2355000000,756615,96,DS0508E,KL22,24/02/2009,04:31:11,00:39:54,199300,199,1391,1.239,0.025,0.004,0.004,0.004,0,103,102,0.5118,$508.8066,278,295,1.48,$98.0875,$606.8941,$3.0451,$0.1450,,,00:05:00,2.89,,,,,,00:00:00,1,1,1,41,17:52:00,1,27,04:03:00,4210,2.11%,0.0063,,0.0066,0.0066,,,,,,
2355000000,756626,84,DS0508E,KL22,24/02/2009,18:47:23,00:27:47,199300,199,1395,0.817,0.05,0.004,0.004,0.005,0,152,151,0.7577,$753.2333,410,410,2.057,$136.3250,$889.5583,$4.4634,$0.0992,,,00:06:17,2.72,,,,,,00:00:00,1,1,1,41,19:47:00,1,27,05:59:00,4840,2.43%,0.0084,,0.01,0.0098,,,,,,
2355000000,801547,86,DS0508E,KL22,24/02/2009,20:15:15,00:22:11,211000,211,1407,0.61,0.057,0.004,0.004,0.004,0,176,175,0.8294,$872.9525,475,468,2.218,$155.6100,$1,28.5625,$4.8747,$0.0920,,,00:07:06,2.67,,,,,,00:00:00,1,1,1,41,20:01:00,1,27,06:15:00,3870,1.83%,0.0074,,0.0083,0.0079,,,,,
2355000000,801549,88,DS0508E,KL22,24/02/2009,22:27:01,00:20:40,203500,204,1401,0.6,0.081,0.004,0.004,0.005,0,218,218,1.0713,$1,87.4494,589,554,2.722,$184.2050,$1,271.6544,$6.2489,$0.0822,,,00:08:44,2.54,,,,,,00:00:00,1,1,1,41,20:19:00,1,27,06:31:00,5180,2.55%,0.0086,,0.0088,0.009,,,,
2355000000,801568,94,DS1315T,NY31,27/02/2009,08:05:54,00:27:38,206200,206,1393,0.738,0.036,0.004,0.004,0.004,0,129,129,0.6256,$643.4907,348,323,1.566,$107.3975,$750.8882,$3.6416,$0.1138,,,00:05:24,2.5,,,,,,00:00:00,1,1,1,41,02:22:00,1,27,15:00:00,2280,1.11%,0.0058,0.0062,0.0056,0.0055,,,,,,
2355000000,801570,96,DS1721C,SK15,27/02/2009,09:49:39,00:23:33,205900,206,1390,0.655,0.034,0.004,0.004,0.003,0,124,125,0.6071,$623.5375,335,303,1.472,$100.7475,$724.2850,$3.5177,$0.1135,,,00:05:12,2.42,,,,,,00:00:00,1,1,1,41,02:33:00,1,27,15:11:00,2360,1.15%,0.0054,,0.0072,0.0064,,,,,,
2355000000,801572,100,DS1721C,SK15,27/02/2009,11:28:30,00:29:05,207300,207,1378,0.674,0.027,0.004,0.004,0.004,0,111,110,0.5306,$548.7130,300,258,1.245,$85.7850,$634.4980,$3.0608,$0.1331,,,00:04:36,2.35,,,,,,00:00:00,1,1,1,41,02:42:00,1,27,15:20:00,2240,1.08%,0.0063,,0.0061,0.0063,,,,,,
2355000000,756478,56,DS0001F,AJ04,15/02/2009,01:45:47,00:23:01,199500,200,1434,0.881,0.016,0.006,0.006,0.007,0,66,66,0.3308,$329.2278,178,171,0.857,$56.8575,$386.0853,$1.9353,$0.2150,,,00:03:00,2.59,,,,,,00:00:00,1,1,1,40,18:08:00,1,36,13:48:00,3600,1.80%,0.0112,0.0104,,0.0108,,,,,,
2355000000,801458,59,DS0001F,AJ04,15/02/2009,03:53:24,00:21:13,202000,202,1402,0.952,0.02,0.006,0.006,0.006,0,74,73,0.3614,$364.1459,200,188,0.931,$62.5100,$426.6559,$2.1122,$0.1509,,,00:03:20,2.58,,,,,,00:00:00,1,1,1,40,18:17:00,1,36,13:57:00,3760,1.86%,0.0085,0.008,,0.009,,,,,,
2355000000,756480,61,DS0001F,AJ04,15/02/2009,05:10:12,00:19:17,210600,211,1332,0.917,0.013,0.006,0.006,0.005,0,63,64,0.3039,$319.2512,170,169,0.802,$56.1925,$375.4437,$1.7827,$0.2228,,,00:03:08,2.64,,,,,,00:00:00,1,1,1,40,18:24:00,1,36,14:03:00,3570,1.70%,0.009,0.0089,,0.0102,,,,,,
2355000000,801490,91,DS0001F,AJ04,19/02/2009,09:59:14,00:33:44,230500,231,1300,0.342,0.065,0.006,0.006,0.005,0,188,188,0.8156,$937.8004,508,488,2.117,$162.2600,$1,100.0604,$4.7725,$0.0795,,,00:07:37,2.6,,,,,,00:00:00,1,1,1,41,07:06:00,1,36,22:03:00,4960,2.15%,0.0072,0.007,,0.0071,,,,,
2355000000,756539,93,DS0001F,AJ04,19/02/2009,11:56:36,00:18:55,219100,219,1321,0.643,0.048,0.006,0.006,0.004,0,141,140,0.639,$698.3620,381,375,1.712,$124.6875,$823.0495,$3.7565,$0.0854,,,00:05:51,2.68,,,,,,00:00:00,1,1,1,41,07:20:00,1,36,22:17:00,5690,2.60%,0.0055,0.0059,,0.0059,,,,,,
2355000000,801466,96,DS1822E,,15/02/2009,18:55:19,00:34:30,205100,205,1375,1.035,0.033,0.01,0.008,0.007,0,89,89,0.4339,$443.9587,240,224,1.092,$74.4800,$518.4387,$2.5277,$0.0972,,,00:03:56,2.52,,,,,,00:00:00,1,1,1,41,00:13:00,1,36,14:48:00,7780,3.79%,0.0079,,0.0086,0.0092,,,,,,
2355000000,756489,98,DS1822E,,15/02/2009,20:20:02,00:31:47,207700,208,1351,1.024,0.031,0.01,0.008,0.008,0,86,85,0.4092,$424.0055,232,232,1.117,$77.1400,$501.1455,$2.4128,$0.1049,,,00:03:48,2.73,,,,,,00:00:00,1,1,1,41,00:19:00,1,36,14:55:00,3340,1.61%,0.0092,,0.0087,0.0092,,,,,,
2355000000,801470,9,DS0608Y,KA08,16/02/2009,02:20:14,00:24:59,208200,208,1321,0.923,0.032,0.01,0.008,0.008,0,88,88,0.4227,$438.9704,238,242,1.162,$80.4650,$519.4354,$2.4949,$0.1040,,,00:03:58,2.75,,,,,,00:00:00,1,1,1,41,00:57:00,1,36,15:32:00,4760,2.29%,0.0097,,0.0101,0.011,,,,,,
2355000000,801414,29,DS0006C,FB15,09/02/2009,,00:18:28,198100,198,1362,0.986,0.026,0.01,0.01,0.011,0,62,63,0.318,$314.2629,167,180,0.909,$59.8500,$374.1129,$1.8885,$0.1259,,,00:00:00,2.86,,,,,,00:00:00,0,0,0,,00:00:00,0,,00:00:00,3130,1.58%,0.0122,,0.0118,0.0132,,,,,,
2355000000,756383,31,DS0006C,FB15,09/02/2009,,00:43:44,204400,204,1380,0.771,0.031,0.01,0.01,0.015,1,74,73,0.3571,$364.1459,200,187,0.915,$62.1775,$426.3234,$2.0857,$0.1304,,,00:00:00,2.56,0.012,21,21,57,73,00:00:00,0,0,0,,00:00:00,0,,00:00:00,2850,1.39%,0.0104,,0.0106,0.0104,,,,,,
2355000000,756473,130,DS0005C,FB14,14/02/2009,19:53:47,00:20:33,207400,207,1347,1.264,0.013,0.01,0.01,0.01,0,39,39,0.188,$194.5437,105,123,0.593,$40.8975,$235.4412,$1.1352,$0.3784,,,00:02:12,3.15,,,,,,00:00:00,1,1,1,40,17:42:00,1,36,13:20:00,3400,1.64%,0.0082,,0.0089,0.0089,,,,,,
2355000000,756628,140,DS0005E,FA29,25/02/2009,00:11:14,00:29:59,221600,222,1326,0.395,0.096,0.01,0.01,0.008,0,221,221,0.9973,$1,102.4143,597,540,2.437,$179.5500,$1,281.9643,$5.7850,$0.0657,,,00:08:50,2.44,,,,,,00:00:00,1,1,1,41,20:38:00,1,27,06:50:00,4710,2.13%,0.0088,,0.0092,0.0094,,,,
2355000000,756688,5,DS0005C,FB14,28/02/2009,07:45:24,00:28:42,194700,195,1396,0.898,0.022,0.01,0.01,0.005,1,53,52,0.2671,$259.3916,143,141,0.724,$46.8825,$306.2741,$1.5731,$0.0925,,,00:04:21,2.71,,,,,,00:00:00,1,1,1,31,00:56:00,1,27,17:02:00,1970,1.01%,0.009,,0.0101,0.0107,,,,,,
2355000000,756689,6,DS0005C,FB14,28/02/2009,08:43:12,00:23:55,200900,201,1348,0.906,0.023,0.01,0.01,0.01,0,57,56,0.2787,$279.3448,154,156,0.777,$51.8700,$331.2148,$1.6487,$0.1268,,,00:02:40,2.79,,,,,,00:00:00,1,1,1,31,00:59:00,1,38,00:02:00,2850,1.42%,0.0088,0.0093,,0.0096,,,,,,
2355000000,801584,98,DS0608Y,KA08,28/02/2009,10:09:09,00:24:15,194700,195,1398,0.893,0.019,0.01,0.01,0.009,0,48,48,0.2465,$239.4384,130,139,0.714,$46.2175,$285.6559,$1.4672,$0.1467,,,00:02:24,2.9,,,,,,00:00:00,1,1,1,31,01:03:00,1,38,00:06:00,2430,1.25%,0.0082,,0.0088,0.0096,,,,,,
2355000000,801586,135,DS0608Y,KA08,28/02/2009,11:35:43,00:44:09,193800,194,1436,0.699,0.028,0.01,0.01,0.013,1,64,63,0.3251,$314.2629,173,180,0.929,$59.8500,$374.1129,$1.9304,$0.1287,,,00:05:00,2.86,0.01,18,16,49,52,00:00:00,1,1,1,31,01:08:00,1,38,00:14:00,3200,1.65%,0.0072,,0.0101,0.0089,,,,,,
2355000000,756690,106,DS0608Y,KA08,28/02/2009,16:24:53,01:09:16,211800,212,1351,0.688,0.021,0.01,0.01,0.008,0,57,56,0.2644,$279.3448,154,154,0.727,$51.2050,$330.5498,$1.5607,$0.1201,,,00:02:40,2.75,,,,,,00:00:00,1,1,1,31,01:17:00,1,38,00:25:00,2860,1.35%,0.006,,0.0072,0.008,,,,,,
2355000000,756401,64,DS0608Y,,10/02/2009,11:27:08,00:25:23,205200,205,1352,0.787,0.051,0.01,0.014,0.015,0,102,101,0.4922,$503.8183,275,287,1.399,$95.4275,$599.2458,$2.9203,$0.0811,,,00:04:28,2.84,,,,,,00:00:00,1,1,1,40,07:59:00,1,36,03:31:00,3760,1.83%,0.0117,,0.0126,0.0138,,,,,,
2355000000,756403,66,DS0608Y,,10/02/2009,13:06:09,00:26:49,201800,202,1368,0.77,0.05,0.01,0.014,0.012,0,99,99,0.4906,$493.8417,267,269,1.333,$89.4425,$583.2842,$2.8904,$0.0761,,,00:04:19,2.72,,,,,,00:00:00,1,1,1,40,08:07:00,1,36,03:39:00,4250,2.11%,0.0124,,0.0131,0.0123,,,,,,
2355000000,801424,69,DS0608Y,,10/02/2009,15:35:20,00:25:33,201600,202,1365,0.67,0.053,0.01,0.014,0.012,0,104,103,0.5109,$513.7949,281,275,1.364,$91.4375,$605.2324,$3.0021,$0.0732,,,00:04:23,2.67,,,,,,00:00:00,1,1,1,40,08:21:00,1,36,03:52:00,4990,2.48%,0.0152,,0.0148,0.015,,,,,,
2355000000,801426,71,DS0608Y,,10/02/2009,17:14:58,00:25:11,207400,207,1327,0.746,0.043,0.01,0.014,0.012,0,88,87,0.4195,$433.9821,238,239,1.152,$79.4675,$513.4496,$2.4756,$0.0799,,,00:03:52,2.75,,,,,,00:00:00,1,1,1,40,08:28:00,1,36,04:00:00,3080,1.49%,0.0089,,0.0113,0.0114,,,,,,
2355000000,801483,126,DS0005A,FA84,18/02/2009,14:27:36,00:16:03,222400,222,1300,0.498,0.035,0.014,0.014,0.012,0,77,77,0.3462,$384.0991,208,203,0.913,$67.4975,$451.5966,$2.0306,$0.0883,,,00:03:30,2.64,,,,,,00:00:00,1,1,1,41,06:10:00,1,36,21:06:00,4040,1.82%,0,,0.0102,0.0109,,,,,,
2355000000,801485,150,DS0005A,FA84,18/02/2009,16:08:27,00:23:41,210700,211,1346,0.483,0.04,0.014,0.014,0.012,0,82,82,0.3892,$409.0406,221,223,1.058,$74.1475,$483.1881,$2.2933,$0.0819,,,00:03:46,2.72,,,,,,00:00:00,1,1,1,41,06:17:00,1,36,21:14:00,8910,4.23%,0.0095,,,0.011,,,,,,
2355000000,801487,152,DS0005A,FA84,18/02/2009,17:57:06,00:22:43,218600,219,1280,0.48,0.034,0.014,0.014,0.015,0,73,72,0.3294,$359.1576,197,198,0.906,$65.8350,$424.9926,$1.9442,$0.1023,,,00:03:21,2.75,,,,,,00:00:00,1,1,1,41,06:23:00,1,36,21:21:00,4270,1.95%,0.0108,,,0.0115,,,,,,
2355000000,756630,142,DS0005A,FA84,25/02/2009,01:57:55,00:43:16,216800,217,1317,0.416,0.096,0.014,0.014,0.011,1,204,203,0.9363,$1,12.6249,551,479,2.209,$159.2675,$1,171.8924,$5.4054,$0.0636,,,00:08:12,2.36,,,,,,00:00:00,1,1,1,41,20:57:00,1,27,07:10:00,4980,2.30%,0.012,,0.012,0.0121,,,,
2355000000,801552,145,DS0005A,FA84,25/02/2009,04:31:05,00:28:39,221200,221,1314,0.325,0.126,0.014,0.014,0.008,1,273,273,1.2342,$1,361.8059,737,686,3.101,$228.0950,$1,589.9009,$7.1876,$0.0609,,,00:10:53,2.51,,,,,,00:00:00,1,1,1,41,21:29:00,1,27,07:41:00,5200,2.35%,0.0112,,0.0122,0.0126,,,,
2355000000,801554,147,DS0005G,FC02,25/02/2009,06:07:45,00:29:57,220900,221,1305,0.406,0.104,0.014,0.014,0.008,1,226,226,1.0231,$1,127.3558,610,541,2.449,$179.8825,$1,307.2383,$5.9178,$0.0616,,,00:09:10,2.39,,,,,,00:00:00,1,1,1,41,21:48:00,1,27,08:01:00,5400,2.44%,0.0099,,0.0128,0.0126,,,,
2377000000,756611,63,DS1721A,SK17,23/02/2009,19:25:37,00:28:55,219400,219,1307,0.644,0.042,0.01,0.004,0.003,0,150,150,0.6837,$748.2450,405,387,1.764,$128.6775,$876.9225,$3.9969,$0.1025,,,00:06:30,2.58,,,,,,00:00:00,1,1,1,41,16:49:00,1,27,03:00:00,5150,2.35%,0.0052,,0.006,0.0058,,,,,,
2377000000,801537,65,DS1721A,SK17,23/02/2009,20:58:45,00:24:21,210200,210,1382,0.81,0.036,0.01,0.004,0.004,0,131,131,0.6232,$653.4673,354,358,1.703,$119.0350,$772.5023,$3.6751,$0.1148,,,00:06:00,2.73,,,,,,00:00:00,1,1,1,41,17:01:00,1,27,03:12:00,4630,2.20%,0.0065,,0.0061,0.006,,,,,,
2377000000,801539,170,DS1721A,SK17,23/02/2009,22:29:12,00:34:26,213700,214,1351,0.845,0.038,0.01,0.004,0.005,0,138,138,0.6458,$688.3854,373,379,1.774,$126.0175,$814.4029,$3.8110,$0.1155,,,00:06:20,2.75,,,,,,00:00:00,1,1,1,41,17:13:00,1,27,03:24:00,5140,2.41%,0.0047,,0.005,0.005,,,,,,
2377000000,756613,91,DS0508E,KL22,24/02/2009,00:04:26,00:26:45,199100,199,1393,0.837,0.038,0.004,0.004,0.003,0,129,128,0.6429,$638.5024,348,353,1.773,$117.3725,$755.8749,$3.7965,$0.1085,,,00:05:52,2.76,,,,,,00:00:00,1,1,1,41,17:24:00,1,27,03:34:00,3860,1.94%,0.0064,,0.007,0.0072,,,,,,
2377000000,801540,93,DS0508E,KL22,24/02/2009,01:29:15,00:29:27,205700,206,1367,0.797,0.049,0.004,0.004,0.003,0,156,155,0.7535,$773.1865,421,420,2.042,$139.6500,$912.8365,$4.4377,$0.0965,,,00:07:00,2.71,,,,,,00:00:00,1,1,1,41,17:36:00,1,27,03:47:00,4760,2.31%,0.0064,,0.0076,0.0075,,,,,,
2377000000,756616,97,DS0508E,KL22,24/02/2009,05:32:18,00:49:28,202100,202,1358,0.903,0.039,0.004,0.004,0.002,0,132,131,0.6482,$653.4673,356,376,1.86,$125.0200,$778.4873,$3.8520,$0.1041,,,00:06:15,2.87,,,,,,00:00:00,1,1,1,41,17:58:00,1,27,04:09:00,4480,2.22%,0.006,,0.0075,0.0065,,,,,,
2379000000,756617,100,DS2629A,SJ12,24/02/2009,06:17:15,00:33:52,212700,213,1366,1.038,0.031,0.001,0.001,0.002,0,224,223,1.0484,$1,112.3909,605,634,2.981,$210.8050,$1,323.1959,$6.2209,$0.2145,,,00:10:23,2.84,,,,,,00:00:00,1,1,1,41,18:08:00,1,27,04:19:00,4120,1.94%,0.0025,0.0027,0.0023,0.0023,,,,
2379000000,801377,74,DS0004B,FA05,06/02/2009,,00:30:07,220000,220,1319,1.52,0.017,0.014,0.014,0.013,0,37,35,0.1591,$174.5905,100,89,0.405,$29.5925,$204.1830,$0.9281,$0.2320,,,00:00:00,2.54,,,,,,00:00:00,0,0,0,,00:00:00,0,,00:00:00,6840,3.11%,0.0092,0.0102,0.0103,0.0106,,,,,,
2446000000,801346,22,DS1721C,SK15,03/02/2009,04:10:04,00:24:13,206500,207,1392,0.924,0.026,0.004,0.004,0.005,0,109,109,0.5278,$543.7247,294,291,1.409,$96.7575,$640.4822,$3.1016,$0.1477,,,00:05:30,2.67,,,,,,00:00:00,1,1,1,37,09:10:00,1,39,06:37:00,4840,2.34%,0.0055,,0.008,0.0092,,,,,,
2446000000,801374,58,DS0006A,FK41,05/02/2009,03:07:05,00:54:19,202100,202,1348,1.309,0.017,0.004,0.004,0.004,0,89,88,0.4354,$438.9704,240,222,1.098,$73.8150,$512.7854,$2.5373,$0.1952,,,00:03:50,2.52,,,,,,00:00:00,1,1,1,37,12:03:00,1,39,09:37:00,5280,2.61%,0.004,,0.0044,0.0046,,,,,,
2453000000,756425,101,DS0508E,KL22,11/02/2009,16:52:17,00:33:29,213700,214,1338,0.484,0.028,0.004,0.003,0.003,0,138,138,0.6458,$688.3854,373,377,1.764,$125.3525,$813.7379,$3.8079,$0.1523,,,00:05:45,2.73,,,,,,00:00:00,1,1,1,40,11:21:00,1,36,06:53:00,3040,1.42%,0.0049,,0.0061,0.0062,,,,,,
2453000000,801509,43,DS0810T,KY12,20/02/2009,14:52:40,00:30:17,193300,193,1429,1.596,0.012,0.004,0.003,0.002,0,94,94,0.4863,$468.9002,254,251,1.298,$83.4575,$552.3577,$2.8575,$0.2858,,,00:04:08,2.67,,,,,,00:00:00,1,1,1,41,09:19:00,1,36,24:19:00,2540,1.31%,0.0059,,0.0051,0.0048,,,,,,
2453000000,801353,29,DS1720F,SD30,03/02/2009,14:40:52,00:29:09,203400,203,1343,0.959,0.025,0.004,0.004,0.003,0,106,106,0.5211,$528.7598,286,291,1.431,$96.7575,$625.5173,$3.0753,$0.1398,,,00:04:28,2.75,,,,,,00:00:00,1,1,1,37,09:41:00,1,39,07:08:00,3580,1.76%,0.0056,,0.006,0.0064,,,,,,
2453000000,756359,17,DS1720F,SD30,08/02/2009,,00:41:11,208200,208,1365,0.884,0.04,0.004,0.004,0.008,1,139,139,0.6676,$693.3737,375,366,1.758,$121.6950,$815.0687,$3.9148,$0.1223,,,00:00:00,2.63,,,,,,00:00:00,0,0,0,,00:00:00,0,,00:00:00,4360,2.09%,0.0165,,0.0171,0.0165,,,,,,
2453000000,756372,141,DS0507L,FK46,09/02/2009,,00:29:43,206800,207,1312,0.955,0.039,0.004,0.004,0.003,0,136,136,0.6576,$678.4088,367,356,1.721,$118.3700,$796.7788,$3.8529,$0.1070,,,00:00:00,2.62,,,,,,00:00:00,0,0,0,,00:00:00,0,,00:00:00,5280,2.55%,0.0054,,0.0062,0.0063,,,,,,
2453000000,756374,143,DS0507L,FK46,09/02/2009,,00:22:28,196700,197,1407,1.03,0.026,0.004,0.004,0.004,0,103,104,0.5287,$518.7832,278,272,1.383,$90.4400,$609.2232,$3.0972,$0.1408,,,00:00:00,2.62,,,,,,00:00:00,0,0,0,,00:00:00,0,,00:00:00,4600,2.34%,0.0074,,0.0081,0.0083,,,,,,
2453000000,756423,99,DS0508E,KL22,11/02/2009,15:15:50,00:24:45,214600,215,1317,0.326,0.046,0.004,0.004,0.004,0,156,156,0.7269,$778.1748,421,415,1.934,$137.9875,$916.1623,$4.2692,$0.1016,,,00:06:20,2.66,,,,,,00:00:00,1,1,1,40,11:11:00,1,36,06:43:00,4440,2.07%,0.0054,,0.0061,0.006,,,,,,
2453000000,756508,75,DS1721C,SK15,17/02/2009,02:23:06,00:27:30,202900,203,1375,0.763,0.035,0.004,0.004,0.005,0,126,126,0.621,$628.5258,340,334,1.646,$111.0550,$739.5808,$3.6451,$0.1215,,,00:05:26,2.65,,,,,,00:00:00,1,1,1,41,02:42:00,1,36,17:15:00,3590,1.77%,0.0069,,0.0071,0.0071,,,,,,
2453000000,756653,112,DS0508B,KL16,26/02/2009,03:21:36,00:24:52,213300,213,1353,0.446,0.049,0.004,0.004,0.003,0,161,160,0.7501,$798.1280,435,389,1.824,$129.3425,$927.4705,$4.3482,$0.0945,,,00:06:40,2.43,,,,,,00:00:00,1,1,1,41,25:07:00,1,27,11:15:00,3710,1.74%,0.005,,0.0041,0.0039,,,,,,
2453000000,801559,63,DS0507L,FK46,26/02/2009,23:11:22,00:27:19,200200,200,1398,0.708,0.031,0.004,0.004,0.003,0,232,117,0.5844,$583.6311,626,303,1.513,$100.7475,$684.3786,$3.4185,$0.1221,,,00:05:18,2.59,,,,,,00:00:00,1,1,1,41,01:18:00,1,27,14:12:00,3150,1.57%,0.0068,,0.0069,0.0068,,,,,,
2453000000,801561,65,DS0507L,FK46,27/02/2009,00:36:36,00:24:17,199100,199,1412,0.719,0.022,0.004,0.004,0.004,0,97,96,0.4822,$478.8768,262,251,1.261,$83.4575,$562.3343,$2.8244,$0.1569,,,00:07:38,2.61,,,,,,00:00:00,1,1,1,41,01:35:00,1,27,14:16:00,2680,1.35%,0.0061,,0.0065,0.0063,,,,,,
2453000000,801520,100,DS0004D,FA06,21/02/2009,11:36:41,00:29:13,207900,208,1328,0.914,0.021,0.01,0.01,0.008,0,56,56,0.2694,$279.3448,151,145,0.697,$48.2125,$327.5573,$1.5756,$0.1212,,,00:02:38,2.59,,,,,,00:00:00,1,1,1,41,10:54:00,1,36,25:54:00,4780,2.30%,0.0111,0.0105,,0.0106,,,,,,
2453000000,756579,18,DS0005C,FB14,22/02/2009,13:56:14,00:24:56,200200,200,1396,0.644,0.063,0.01,0.01,0.009,0,136,137,0.6843,$683.3971,367,369,1.843,$122.6925,$806.0896,$4.0264,$0.0746,,,00:06:23,2.69,,,,,,00:00:00,1,1,1,41,13:04:00,1,36,28:03:00,3120,1.56%,0.0075,,0.0095,0.0094,,,,,,
2453000000,801396,66,DS0004B,FA05,07/02/2009,,00:33:10,199300,199,1370,1.083,0.03,0.014,0.014,0.011,1,59,59,0.296,$294.3097,159,153,0.768,$50.8725,$345.1822,$1.7320,$0.0912,,,00:00:00,2.59,,,,,,00:00:00,0,0,0,,00:00:00,0,,00:00:00,3740,1.88%,0.0086,,0.0109,0.012,,,,,,
2453000000,756446,17,DS0005P,FA87,12/02/2009,11:30:29,00:32:31,228300,228,1263,0.255,0.115,0.014,0.014,0.007,1,258,258,1.1301,$1,286.9814,697,647,2.834,$215.1275,$1,502.1089,$6.5795,$0.0609,,,00:10:23,2.51,,,,,,00:00:00,1,1,1,40,13:41:00,1,36,09:20:00,6320,2.77%,0.0084,,0.0094,0.0098,,,,
2467000000,756565,122,DS0508A,KL16,22/02/2009,00:23:02,00:44:01,203000,203,1388,0.961,0.024,0.004,0.004,0.003,0,103,103,0.5074,$513.7949,278,272,1.34,$90.4400,$604.2349,$2.9765,$0.1417,,,00:04:22,2.64,,,,,,00:00:00,1,1,1,41,11:43:00,1,36,26:44:00,5580,2.75%,0.0047,,0.0039,0.0039,,,,,,
2609000000,756638,109,DS0507I,FK49,25/02/2009,13:06:43,00:45:12,225000,225,1355,0.407,0.085,0.004,0.002,0.002,0,300,300,1.3333,$1,496.49,810,699,3.107,$232.4175,$1,728.9075,$7.6840,$0.0926,,,00:12:45,2.33,,,,,,00:00:00,1,1,1,41,23:20:00,1,27,09:33:00,7690,3.42%,0.0063,,0.0063,0.0059,,,,
2609000000,756346,4,DS0507M,,07/02/2009,,00:34:03,208600,209,1335,0.867,0.017,0.004,0.003,0.002,0,112,112,0.5369,$558.6896,302,311,1.491,$103.4075,$662.0971,$3.1740,$0.2116,,,00:00:00,2.78,,,,,,00:00:00,0,0,0,,00:00:00,0,,00:00:00,5870,2.81%,0.0052,,0.0057,0.0055,,,,,,
2609000000,756368,152,DS0507I,,08/02/2009,,00:36:19,208000,208,1321,1.058,0.035,0.004,0.003,0.002,0,149,148,0.7115,$738.2684,402,401,1.928,$133.3325,$871.6009,$4.1904,$0.1270,,,00:00:00,2.71,,,,,,00:00:00,0,0,0,,00:00:00,0,,00:00:00,5260,2.53%,0.0039,,0.0043,0.0044,,,,,,
2609000000,801402,154,DS0507I,,08/02/2009,,00:21:25,212500,213,1373,1.031,0.035,0.004,0.003,0.003,0,152,152,0.7153,$758.2216,410,410,1.929,$136.3250,$894.5466,$4.2096,$0.1316,,,00:00:00,2.7,,,,,,00:00:00,0,0,0,,00:00:00,0,,00:00:00,3010,1.42%,0.0051,,0.0055,0.0055,,,,,,
2609000000,756499,108,DS1315C,NA28,16/02/2009,12:49:42,00:27:10,211200,211,1359,0.845,0.04,0.004,0.004,0.003,0,141,140,0.6629,$698.3620,381,365,1.728,$121.3625,$819.7245,$3.8813,$0.1049,,,00:05:48,2.61,,,,,,00:00:00,1,1,1,41,01:59:00,1,36,16:33:00,5230,2.48%,0.0029,,0.0033,0.0035,,,,,,
